Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_10?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-10,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,499,4.3 out of 5 stars,"1,971"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgyOTM0OTYxOTU1MDcxOjE3MTAyNjkyODE6c3BfbXRmOjMwMDExOTEzOTQwNDAzMjo6MDo6&url=%2FWILDOUS-Jupiter-Casual-Backpack-Spacious%2Fdp%2FB0CKDYL8BH%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269281%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,WILDOUS Jupiter Smart & Casual 15.6 Inch Laptop Backpack Spacious 33 Litre For Men and Women,"1,549",4.1 out of 5 stars,6
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTgyOTM0OTYxOTU1MDcxOjE3MTAyNjkyODE6c3BfbXRmOjMwMDExOTExMzg4MjUzMjo6MDo6&url=%2FWILDOUS-Ressistance-Premium-Stylish-Backpack%2Fdp%2FB0CKRJM38M%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269281%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WILDOUS Willow 15.6 Inch Office Laptop Bag, Water Ressistance Premium & Stylish Laptop Backpack for Men And Women","1,799",4.1 out of 5 stars,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTgxODgxMDc2MDQwMDcxOjE3MTAyNjkyODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxNjMwNTAwMzczMjo6MDo6&url=%2FMOKOBARA-Transit-Backpack-Laptop-Crypto%2Fdp%2FB0B6CM781M%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%253Aamzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%26cv_ct_cx%3Dbags%26dib%3DeyJ2IjoiMSJ9.tOSyyDKXqRGOsRRGbWE0FP5YDEsbpgFlr7YmYMeKselFd8a0vrFarlaf2zSsY7i3.jvAno15qyN0u-UCu891JZSPQiu7upDIn-k2B1LKWKM4%26dib_tag%3Dse%26keywords%3Dbags%26pd_rd_i%3DB0B6CM781M%26pd_rd_r%3De418fafb-137b-4730-a531-5aa7deda9268%26pd_rd_w%3DctIiX%26pd_rd_wg%3DpXLSY%26pf_rd_p%3D37bad8da-0499-4510-838e-af217f0a67c4%26pf_rd_r%3DXP2N4RMYHX6W8W505GZR%26qid%3D1710269281%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Impulse Diggy 30L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,"5,999",3.9 out of 5 stars,"1,185"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTgxODgxMDc2MDQwMDcxOjE3MTAyNjkyODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyNzQzMTU4NzQzMjo6Mjo6&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X8BYQJ%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%253Aamzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%26cv_ct_cx%3Dbags%26dib%3DeyJ2IjoiMSJ9.tOSyyDKXqRGOsRRGbWE0FP5YDEsbpgFlr7YmYMeKselFd8a0vrFarlaf2zSsY7i3.jvAno15qyN0u-UCu891JZSPQiu7upDIn-k2B1LKWKM4%26dib_tag%3Dse%26keywords%3Dbags%26pd_rd_i%3DB0B7X8BYQJ%26pd_rd_r%3De418fafb-137b-4730-a531-5aa7deda9268%26pd_rd_w%3DctIiX%26pd_rd_wg%3DpXLSY%26pf_rd_p%3D37bad8da-0499-4510-838e-af217f0a67c4%26pf_rd_r%3DXP2N4RMYHX6W8W505GZR%26qid%3D1710269281%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1%26smid%3DA2ZJIE4OXD710M,Safari Pentagon Hardside Small Size Cabin Luggage Suitcase Trolley Bags for Travel Green Lime Color 55cm,"7,999",5.0 out of 5 stars,207
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTgxODgxMDc2MDQwMDcxOjE3MTAyNjkyODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyNzQzMTU4NzUzMjo6Mzo6&url=%2FMOKOBARA-Overnighter-Backpack-Expandable-Detachable%2Fdp%2FB0C7Q8YGSS%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%253Aamzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%26cv_ct_cx%3Dbags%26dib%3DeyJ2IjoiMSJ9.tOSyyDKXqRGOsRRGbWE0FP5YDEsbpgFlr7YmYMeKselFd8a0vrFarlaf2zSsY7i3.jvAno15qyN0u-UCu891JZSPQiu7upDIn-k2B1LKWKM4%26dib_tag%3Dse%26keywords%3Dbags%26pd_rd_i%3DB0C7Q8YGSS%26pd_rd_r%3De418fafb-137b-4730-a531-5aa7deda9268%26pd_rd_w%3DctIiX%26pd_rd_wg%3DpXLSY%26pf_rd_p%3D37bad8da-0499-4510-838e-af217f0a67c4%26pf_rd_r%3DXP2N4RMYHX6W8W505GZR%26qid%3D1710269281%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 15.6"" laptop) 30 L, Charcoal black","8,499",5.0 out of 5 stars,145
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTgxODgxMDc2MDQwMDcxOjE3MTAyNjkyODE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyNzQzMTU4NjAzMjo6NDo6&url=%2FThe-Backpack-Pro-Deep-Dive%2Fdp%2FB08SWDK9S7%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%253Aamzn1.sym.37bad8da-0499-4510-838e-af217f0a67c4%26cv_ct_cx%3Dbags%26dib%3DeyJ2IjoiMSJ9.tOSyyDKXqRGOsRRGbWE0FP5YDEsbpgFlr7YmYMeKselFd8a0vrFarlaf2zSsY7i3.jvAno15qyN0u-UCu891JZSPQiu7upDIn-k2B1LKWKM4%26dib_tag%3Dse%26keywords%3Dbags%26pd_rd_i%3DB08SWDK9S7%26pd_rd_r%3De418fafb-137b-4730-a531-5aa7deda9268%26pd_rd_w%3DctIiX%26pd_rd_wg%3DpXLSY%26pf_rd_p%3D37bad8da-0499-4510-838e-af217f0a67c4%26pf_rd_r%3DXP2N4RMYHX6W8W505GZR%26qid%3D1710269281%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Skybags One Size Brat Black 46 Cms Casual Standard Backpack,"6,499",4.5 out of 5 stars,342
https://www.amazon.in/Impulse-Diggy-30L-Backpack-Resistant/dp/B0CQDB5CBZ/ref=sr_1_13?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-13,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,359,4.5 out of 5 stars,110
https://www.amazon.in/Safari-Pentagon-Hardside-Luggage-Suitcase/dp/B097JMLD5R/ref=sr_1_14?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-14,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women","1,799",4.5 out of 5 stars,"15,793"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_15?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-15,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),549,4.5 out of 5 stars,"15,090"
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_16?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-16,Police 30L Office Laptop Backpack Water Resistant College Bag for Men Women - Black,439,3.3 out of 5 stars,"7,789"
https://www.amazon.in/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_17?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-17,"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve",499,4.2 out of 5 stars,"4,665"
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JH4V5G/ref=sr_1_18?dib=eyJ2IjoiMSJ9.dNbGphTre3SnSZ1iy7tk52-Dk3Bxg86MPUraUtFJ801Wp3vshOalgETgUP3wrHPcEQrRg7aQ1hp3IBM2_h_aEFvuZSUX0CreKoJX4PVQQwgqRBOXrhN8izYkKZ3O7U93Vx-sdeIQJLDa-KHXS_cvZ2pf-6jknGOeFNO1DFI6Q_Yf1mYZjQrcg8T0HkHSBHhB9ewxrp7-H6IngAjXZ3O7KCWQ7j2MILUnaH_zlOHhJzE.wEhQIX_p6gC839DCts1PbvcCmDK--_0-aVC-VE_wRGI&dib_tag=se&keywords=bags&qid=1710269281&sr=8-18,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women",749,4.3 out of 5 stars,"1,001"
