Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTg1MDUyNDI5MzQ0MDcxOjE3MTAyNjkzMjE6c3BfbXRmOjMwMDA5NjQ5NDE0MTYzMjo6MDo6&url=%2Fuppercase-2500EBP1-Resistant-Sustainable-Rain-Proof%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269321%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,619",4.2 out of 5 stars,350
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTg1MDUyNDI5MzQ0MDcxOjE3MTAyNjkzMjE6c3BfbXRmOjMwMDA3NjIwMzkxOTgzMjo6MDo6&url=%2FWALKENT-Semi-Hard-Anti-Theft-Waterproof-Backpack%2Fdp%2FB0CFJT6P1R%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269321%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"WALKENT Premium 15.6"" Laptop Bag, Semi-Hard Shell, Anti-Theft Pockets with In-Built Lock, Waterproof Fabric & Zipper, Stylish Backpack for Travel Office College Men Women - Mia, Grey","3,390",3.9 out of 5 stars,7
https://www.amazon.in/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_45?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-45,Half Moon Valex Unisex School Bag/ 15.6 inch Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,650,3.6 out of 5 stars,356
https://www.amazon.in/Waterproof-Backpack-College-Business-Dimensions/dp/B0BW95MXRJ/ref=sr_1_46?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-46,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),549,3.7 out of 5 stars,12
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_47?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-47,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook","1,029",4.2 out of 5 stars,775
https://www.amazon.in/Skybags-BIZ-LAPTOP-BACKPACK-BLACK/dp/B0CJ3YMWLW/ref=sr_1_48?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-48,Skybags BIZ LAPTOP BACKPACK,925,4.1 out of 5 stars,21
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_49?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-49,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Blue,"1,399",4.6 out of 5 stars,"4,155"
https://www.amazon.in/TRAVEL-POINT-65-liter-Rucksack-backpack/dp/B0C7W8FS8K/ref=sr_1_50?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-50,TRAVEL POINT 65-liter Rucksack Men & Women Travel Bag | Tourist backpack for Hiking/Trekking/Camping & Thames Bag with 1 Year Warranty,599,3.9 out of 5 stars,747
https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_51?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-51,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)","1,099",4.1 out of 5 stars,"2,238"
https://www.amazon.in/FUR-JADEN-Anti-Theft-Backpack-Professionals/dp/B0C28QQMFJ/ref=sr_1_52?dib=eyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI&dib_tag=se&keywords=bags&qid=1710269321&sr=8-52,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.2 out of 5 stars,120
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTg1MDUyNDI5MzQ0MDcxOjE3MTAyNjkzMjE6c3BfYnRmOjMwMDEzNDg0NzEyOTczMjo6MDo6&url=%2FImpulse-Diggy-Backpack-Resistant-Teal%2Fdp%2FB0CJHN717T%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269321%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Impulse Diggy Niva 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,359,2.9 out of 5 stars,53
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTg1MDUyNDI5MzQ0MDcxOjE3MTAyNjkzMjE6c3BfYnRmOjMwMDExNzc2ODExNTMzMjo6MDo6&url=%2FBANGE-Business-Backpack-Waterproof-Charging%2Fdp%2FB09NXDHYBW%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.RZWD41uOjXRtCuSwrHGLE-KEzNzgb_kjaoDx-e8cI-2u_8Js0zfuO_iYWEUXqXwbh-UQJviobBBhSJEO9CRB-s9l0ilOBU0HWtVVX0jIMtIgFsIl_UQBfQGF671HMA2ZSQgqYpTPgm3kP5FJ_CqxiTqJ3oj09sLdx4HY_gNwLphdHOHjdTgEVoKNcmkLIxF1txcLlKFePb541zBdnYaR13PG91Sn91wG3PPihDfN_bc.RYd2hzPatSJCsbECMmFqTl3fRY3xTUUOE9mVCOYCbVI%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269321%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"BANGE Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB Charging Port,Travel Durable Backpack","4,299",4.3 out of 5 stars,"1,646"
https://aax-eu.amazon.in/x/c/RChrbsjJhS4HF5aL0qUHyNUAAAGOM_7SwwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICCWNv8X/https://www.amazon.in/TRAVEL-POINT-Rucksack-Waterproof-Compartment/dp/B09V82WPTB/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3%3Aamzn1.sym.b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&cv_ct_cx=bags&dib=eyJ2IjoiMSJ9.NkXQBS2EyNAwVhdI7-u43A.biiMwiXceZBLSUbcbmjPwanxXI9yy5SttIfofMff24o&dib_tag=se&keywords=bags&pd_rd_i=B09V82WPTB&pd_rd_r=99260a65-e7bf-42ce-8058-07d49cf5bf49&pd_rd_w=ZRti9&pd_rd_wg=YUe9C&pf_rd_p=b8850c25-1899-4ec1-b48d-2d7f1e0c24d3&pf_rd_r=X11XXM4TX3XVD06MSZH2&qid=1710269321&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-33-ad43fbe4-6f9c-4603-ab45-acb189caa93f,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty,749,3.9 out of 5 stars,425
