Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTE0NjgyNjM2MjY5MDcxOjE3MTAyNjk0MTY6c3BfbXRmOjMwMDA2OTI5NTA3MDIzMjo6MDo6&url=%2FMOKOBARA-Transit-Backpack-Water-Resistant-Luggage%2Fdp%2FB0CH8LLG98%2Fref%3Dsr_1_123_sspa%3Fdib%3DeyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269416%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA The Transit Backpack Pro Water-Resistant 15.6"" Laptop Bag with Luggage Sleeve for Work, Travel, and Daily Use - Suitable for Men and Women",199,4.0 out of 5 stars,350
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTE0NjgyNjM2MjY5MDcxOjE3MTAyNjk0MTY6c3BfbXRmOjMwMDA5NjQ5NDE0MTczMjo6MDo6&url=%2Fuppercase-2500EBP1-Resistant-Sustainable-Rain-Proof%2Fdp%2FB0B81WST7X%2Fref%3Dsr_1_124_sspa%3Fdib%3DeyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269416%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",620,3.9 out of 5 stars,"4,501"
https://www.amazon.in/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_125?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-125,"Artistix Talon Anti Theft Design Laptop Backpack Suitable upto 15.6 inch laptop size, With USB Charging Port (46 Cm, 25L,Black)","6,999",4.1 out of 5 stars,12
https://www.amazon.in/LAXELLA-Waterproof-Backpack-College-Business/dp/B0BT9YZ3GN/ref=sr_1_126?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-126,LAXELLA (15 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (GY-103),"1,619",4.3 out of 5 stars,425
https://www.amazon.in/TRAVEL-POINT-Rucksack-Waterproof-Compartment/dp/B09V82WPTB/ref=sr_1_127?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-127,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty,999,4.5 out of 5 stars,907
https://www.amazon.in/Skybags-Riddle-Casual-Backpack-Raincover/dp/B08Z1MSF5P/ref=sr_1_128?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-128,Skybags Riddle Casual Backpack,379,3.9 out of 5 stars,653
https://www.amazon.in/Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_129?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-129,"SHALIMAR Large Capacity Travel Bag/Storage Bag/Move-in Bags/Duffel Bag - Strong, Durable, Foldable and Water Resistant (Pack of 1) - Blue (72.4L x 34.3W x 34.3H)",749,4.2 out of 5 stars,385
https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JMR4M6/ref=sr_1_130?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-130,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black","1,048",4.2 out of 5 stars,26
https://www.amazon.in/Impulse-Imptag-Backpack-Business-Resistant/dp/B0C1CRFTFP/ref=sr_1_131?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-131,Impulse Imptag 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with Rain Cover & 1 Year Warranty,298,4.5 out of 5 stars,39
https://www.amazon.in/WHITECRAFT-Waterproof-Backpack-Compartment-Business/dp/B0CNPBQ1W5/ref=sr_1_132?dib=eyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg&dib_tag=se&keywords=bags&qid=1710269416&sr=8-132,WHITECRAFT 48 Liter Waterproof Pro Unisex Backpack with Three Compartment | Fits upto 16 Inch Laptop Bag | Travel/Business/College/Casual Daypacks,899,3.2 out of 5 stars,105
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTE0NjgyNjM2MjY5MDcxOjE3MTAyNjk0MTY6c3BfYnRmOjMwMDA5NjQ5NDE0MjIzMjo6MDo6&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_133_sspa%3Fdib%3DeyJ2IjoiMSJ9.BoicHt3zOafYvk9HlGHabdf2qQQsj2qUuYvLyAvbORLvQzOGZ-NgFlfx5QYXC-IhCUHUygsFPj-O4u6mz8i1gI7AitgFoZP0GIAA5Owm2QskAFJjE9UP_22z8ZCOjcimuiSfyuE4SwJ0kuetQctHjq_tVpzer2Tsg1JJZ--SQAxyBI0d1ACLL2i9nONbsoE12lIxcbKZKUJnfMe6Wz3XYHhD253YfTu3zF-cTgJM7w0.YXGT3D8O1tAFUjhtTMKReSn6pcii2Xd1CnueYDZuCZg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269416%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",749,2.4 out of 5 stars,"2,238"
