Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAwMzQ3MjU2NDMwNzE6MTcxMDI2OTM1OTpzcF9tdGY6MzAwMDk2NDk0MTQyNDMyOjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BRMWDNZ7%2Fref%3Dsr_1_75_sspa%3Fdib%3DeyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269359%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,249",4.2 out of 5 stars,"1,921"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAwMzQ3MjU2NDMwNzE6MTcxMDI2OTM1OTpzcF9tdGY6MjAxMzIxMjQyMDgyOTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Laptop-Compartment%2Fdp%2FB09XLNNQC1%2Fref%3Dsr_1_76_sspa%3Fdib%3DeyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269359%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"4,999",4.2 out of 5 stars,94
https://www.amazon.in/Impulse-Diggy-Backpack-Resistant-Teal/dp/B0CJHHX1QC/ref=sr_1_77?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-77,Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,"1,739",4.2 out of 5 stars,738
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_78?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-78,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"2,269",3.4 out of 5 stars,374
https://www.amazon.in/Puma-polyester-Cms-Gym-7572229_Pink_X_Red/dp/B07VP9R6YK/ref=sr_1_79?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-79,Puma polyester 23 Cms Gym Bag(7572229_Pink_X_Red),"1,299",4.3 out of 5 stars,26
https://www.amazon.in/MuscleBlaze-Training-Compartment-Duffle-Travel/dp/B0CNJYHF7P/ref=sr_1_80?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-80,"MuscleBlaze Training Bag with Shoe Compartment, Gym Bag, Duffle Bag for Gym & Travel, Black, 45 L",359,4.1 out of 5 stars,195
https://www.amazon.in/scarters-Backpack-Splash-proof-Everlast-Terminal/dp/B082PMDYR7/ref=sr_1_81?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-81,Scarters Terminal- 16” Spacious Multi Compartment Backpack Laptop Bag | 24 Litres | Water Resistant | Premium Nylon Fabric & Vegan Leather | Travelling & Office Use | Suitcase Slot with AirTag Pockets,"1,749",3.6 out of 5 stars,49
https://www.amazon.in/FUR-JADEN-Backpacks-Resistant-Organizer/dp/B0CV17X9H2/ref=sr_1_82?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-82,"FUR JADEN Travel Laptop Backpack, Business Backpacks Water Resistant College School Computer Bag with Organizer Pockets for Men & Women",819,4.7 out of 5 stars,93
https://www.amazon.in/Tommy-Hilfiger-Nashville-Polyester-Overnighter/dp/B0C3ZQBRT3/ref=sr_1_83?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-83,Tommy Hilfiger Nashville 4 Wheel Trolley Bag,699,4.7 out of 5 stars,531
https://www.amazon.in/Deal-Polyester-Backpack-Computer-Resistant/dp/B08RC39B71/ref=sr_1_84?dib=eyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ&dib_tag=se&keywords=bags&qid=1710269359&sr=8-84,"The Deal Men's 15.6 Inch Polyester Casual Laptop Backpack, Travel Computer Bag Water Resistant College Work School Bag (Blue)","16,599",4.3 out of 5 stars,18
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAwMzQ3MjU2NDMwNzE6MTcxMDI2OTM1OTpzcF9idGY6MzAwMTMyODExMDI0MDMyOjowOjo&url=%2FBlubags-Updated-College-Backpack-MILITRY%2Fdp%2FB08K4SJLXT%2Fref%3Dsr_1_85_sspa%3Fdib%3DeyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269359%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,BLUBAGS Latest Updated Light Weight School Bag l College Bag l Laptop Bag l Backpack,999,3.4 out of 5 stars,829
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTAwMzQ3MjU2NDMwNzE6MTcxMDI2OTM1OTpzcF9idGY6MjAwNDc5NTcyNzM4OTg6OjA6Og&url=%2FHalf-Moon-Travelling-Rucksack-Compartment%2Fdp%2FB09WDGZ32L%2Fref%3Dsr_1_86_sspa%3Fdib%3DeyJ2IjoiMSJ9.0CB8F44YH_logiNzvIwBv3rMSyNX-C2yJvy8YxGlx5dcsaRsG48YCH9emoY8ldZwNRCjvv5JGG8CEtwQdMBOjBQlpR0XNlb26O6nhEw9k6RNMJ5s85Hge5Ra2-LgCN6vi3zHthDC2NE5fQ5gvZpOP_Y8fgaJ1KErRRsos5coLx1ju5BFV0HHRYZSzHeQhlhg3qToL3u76AuzHNHxypbGxhULn6GU667pnlXiiHCEwIM.mtMJbz5JpwU904TCJ_uYuUGYDkTbO6bDDJW9g-wilwQ%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269359%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,"2,799",3.4 out of 5 stars,425
