Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODMwOTYxNzc4MjgwNzE6MTcxMDI2OTM0MDpzcF9hdGZfbmV4dDozMDAxMzMzMDg1NDg2MzI6OjA6Og&url=%2FSttrolr-Convertable-Laptop-travel-backpack%2Fdp%2FB0C3MLSJCC%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269340%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Sttrolr Elite Edition 40l Laptop/Travel backpack for Men/Woman, College tech bag,17 inch laptop bag,Water Resistant, With multiple compartments","1,429",3.6 out of 5 stars.,3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODMwOTYxNzc4MjgwNzE6MTcxMDI2OTM0MDpzcF9hdGZfbmV4dDoyMDA0Nzk1NzI3Mzc5ODo6MDo6&url=%2FHalf-Moon-Travelling-Rucksack-Compartment%2Fdp%2FB09WDBPVFW%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269340%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,979,3.7 out of 5 stars.,829
https://www.amazon.in/Wildcraft-Polyester-Stylish-Multi-Colour-Backpack/dp/B084LMRB7D/ref=sr_1_51?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-51,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),"1,605",4.2 out of 5 stars.,148
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B0CJMLLQ1F/ref=sr_1_52?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-52,TRUE HUMAN ® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (ZAP),399,5.0 out of 5 stars,5
https://www.amazon.in/Kamiliant-American-Tourister-Polypropylene-Suitcase/dp/B0CH179SM6/ref=sr_1_53?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-53,"Kamiliant by American Tourister Harrier Zing 3 Pc Set 56 cms, 68 cms & 78 cms- Small, Medium & Large Polypropylene (PP) Hard Sided 8 Wheels Spinner Luggage Set/Suitcase Set/Trolley Bag Set (Navy)","9,249",3.9 out of 5 stars,724
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_54?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-54,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,699,4.0 out of 5 stars,"1,580"
https://www.amazon.in/ASTRID-Black-Cotton-Backpack-Medium/dp/B08PKP7H8K/ref=sr_1_55?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-55,ASTRID Canvas Girls Backpack Medium Size,619,2.6 out of 5 stars,411
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_56?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-56,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,849,4.0 out of 5 stars,"1,058"
https://www.amazon.in/Puma-Black-Laptop-Backpack-7574901/dp/B07LF9ZNB4/ref=sr_1_57?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-57,PUMA 23 Ltrs Puma Black Laptop Backpack,899,Previous page,773
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_58?dib=eyJ2IjoiMSJ9.iDMTFC0ULx1dJdbY6CWmj5Kf6SibElXKkOjR-EnF36Q2O7YDHhIkN5lwVHptNnWVkxDwh-4btClmQ8tIQ6CAzhRA-qg1ehySawvo7RTx9Ggulj9gO8Qyyqg3ek3SkPhoJ64Xs9WHjRCDeqyrj0Yo639cQQlWnR5UYP59IWjoz0Skaq4sof7aipGUTch7r6usSHgP7m0_yWZEYXBj7Rtgp1Gtf1UnW1K5zPhJaUtU1Ic.Dk9M8n5wm95Vc7oNYAT_gnYk1iJDChJk-DKgNtxTAiA&dib_tag=se&keywords=bags&qid=1710269340&sr=8-58,Tommy Hilfiger Joshua Polyester 20.61L Laptop Backpack For Unisex - Black,"1,599",Next page,949
