Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTU0NjI2OTI2MDU3MDcxOjE3MTAyNjkzOTY6c3BfYXRmX25leHQ6MzAwMTMwNzAyMjk5MzMyOjowOjo&url=%2FHUPAG-Resistant-Organised-Comfortable-Compartments%2Fdp%2FB0CTCTK42J%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269396%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HUPAG 30L Laptop Bag/Backpack I Water Resistant I Organised Storage I Comfortable for Everyday Use I 3 Compartments - HBP-44,"1,299",3.6 out of 5 stars.,8
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTU0NjI2OTI2MDU3MDcxOjE3MTAyNjkzOTY6c3BfYXRmX25leHQ6MzAwMTE5MTEwNzAwNTMyOjowOjo&url=%2FWILDOUS-Marcus-Backpack-Separate-Compartment%2Fdp%2FB0CKC1YCKQ%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269396%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WILDOUS Marcus 15.6 Inch Laptop Backpack, 23 Liter Office Cum Gym/Travel Bag With Separate Shoes Compartment For Men & Women","1,699",3.7 out of 5 stars.,"1,263"
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_99?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-99,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",549,4.2 out of 5 stars.,25
https://www.amazon.in/WHITECRAFT-Waterproof-Backpack-Compartment-Business/dp/B0CRR2BJX7/ref=sr_1_100?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-100,WHITECRAFT 48 Liter Waterproof Pro Unisex Backpack with Three Compartment | Fits upto 16 Inch Laptop Bag | Travel/Business/College/Casual Daypacks (Black & Grey),749,5.0 out of 5 stars,859
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_101?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-101,ADISA 32L large laptop backpack office bag college travel back pack with rain cover (Black),599,3.8 out of 5 stars,"3,113"
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_102?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-102,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black),756,3.3 out of 5 stars,572
https://www.amazon.in/Backpack-Capacity-Water-resistant-Multi-pocket-Business/dp/B0B6FK9ZZG/ref=sr_1_103?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-103,Arctic Hunter Backpack for Men 30L Office Travel Backpack Casual Laptop Bag with 15.6-inch Laptop Pocket Water-resistant Multi-pockets Large Capacity College Backpack with USB Port,"2,944",3.9 out of 5 stars,"3,437"
https://www.amazon.in/Impulse-Waterproof-Travelling-Blue-Calling/dp/B07SFW8NQK/ref=sr_1_104?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-104,Impulse Rucksack bags 55 litres travel bag for men tourist bag for travel backpack for hiking trekking Bag for men camping Mt. Calling with 1 year Warranty,599,Previous page,10
https://www.amazon.in/American-Tourister-ACTON-Laptop-Backpack/dp/B0C5M24GVM/ref=sr_1_105?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-105,"American Tourister ACTON Laptop Backpack, 33L with Spacious Interios and Multiple Compartments for Men and Women - GREY","1,649",Next page,691
https://www.amazon.in/TONY-STARK-Reusable-Compression-Blankets/dp/B0BFRFZJGR/ref=sr_1_106?dib=eyJ2IjoiMSJ9.Tl49vd2xTG71iFzh99nrMyRP5ohdBJbZATMhy0oUSmpcK0p1b-G1ialiusCeEP_frPbNRS1lIHk32WaGO-A1T4WFkGhApS1iOAOZ5r_ySYbvEG4Tm7lcpWSSNxbwFlXl0j2u6KycD0dbYX01f2gEOULNWbc7x3JNZbImTwJ0dFA6u65SQqCnQqHXG4eWMWK5sltpvGRCfkC24ooCQFzC68wjB5akoirTOv7GHaJxAy4.75PgBY1TyHmkoDUmIwvV_jn30D1p_SHl1O5hYmrHEG0&dib_tag=se&keywords=bags&qid=1710269396&sr=8-106,"TONY STARK Space Saver (Pack of 5) Reusable Vacuum Storage Ziplock Compression Sealer Bags for Travel clothes & home with hand Pump 2 Small (40x 60 cm), 2 Medium (50x70cm), 1 Large (60x80 cm, plastic)",399,4.2 out of 5 stars,885
