Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTY1MzMyMTg4MzYzMDcxOjE3MTAyNjkzNzc6c3BfbXRmOjIwMTMyMTI0MjA4NDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Laptop-Compartment%2Fdp%2FB0B435K92K%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269377%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",3.9 out of 5 stars,"11,230"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTY1MzMyMTg4MzYzMDcxOjE3MTAyNjkzNzc6c3BfbXRmOjMwMDEzNTA5NzcxODQzMjo6MDo6&url=%2FABBASI-Backpack-Resistant-Lightweight-Travelling%2Fdp%2FB0CVTT2JDK%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269377%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,ABBASI Laptop Bags Backpack For Men and Women 25 L Capacity Water Resistant and Lightweight Bag for Office College School and Travelling,649,4.9 out of 5 stars,739
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_93?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-93,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,827,4.2 out of 5 stars,246
https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_94?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-94,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook","1,029",4.0 out of 5 stars,"5,174"
https://www.amazon.in/Amazon-Basics-Laptop-College-Backpack/dp/B0C8NX7HTX/ref=sr_1_95?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-95,"Amazon Basics Opel Laptop Bag/Office/College Backpack for 15.6 inch laptop(20 L, Black)",529,4.2 out of 5 stars,111
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QB6D7B/ref=sr_1_96?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-96,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"1,439",4.2 out of 5 stars,368
https://www.amazon.in/Autofy-Hustle-MAXXX-Liters-Backpack-College/dp/B0CLJVFWS9/ref=sr_1_97?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-97,Autofy Hustle-MAXXX 39 Liters (Free Rain Cover) Laptop Bag Office Bag Laptop Backpack for Men Backpack for Women Bag,679,4.5 out of 5 stars,"2,254"
https://www.amazon.in/Microwave-Vegetable-Re-usable-Washable-Transparent/dp/B0B8DWVML6/ref=sr_1_98?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-98,"wolpin Ziplock Covers (Pack Of 65 Pcs) Double Seal Bags Freezer/Microwave Safe Ziplock Pouch Fridge Food Vegetable Storage Bags Re-Usable,Washable,Transparent Bpa Free,30 Small,20 Medium,15 Large",339,4.9 out of 5 stars,"5,161"
https://www.amazon.in/Weekender-Travel-Backpack-Organizer-Handles/dp/B0B34WJK3X/ref=sr_1_99?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-99,"FUR JADEN 40L Weekender Travel Laptop Backpack with Anti Theft Pocket, Organizer, 15.6 Inch Padded Laptop Sleeve and Dual Handles","1,149",4.2 out of 5 stars,3
https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_100?dib=eyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM&dib_tag=se&keywords=bags&qid=1710269377&sr=8-100,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,645,4.3 out of 5 stars,2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTY1MzMyMTg4MzYzMDcxOjE3MTAyNjkzNzc6c3BfYnRmOjMwMDE0NDUwMTkwNDkzMjo6MDo6&url=%2FLazaro-Storage-Unisex-Travel-Backpack%2Fdp%2FB09C8B93M8%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.WqzAxchOgUJn6iAMIUpR3ZScMNFe_a0SE-rKHBnf9nGQRGCz5DM8cbxen2OuK5yfs2kJ3qvKmeo3eIySn621Hhxip6kY3T_meBg0g7J4x-EsggOk60hAYzkRrJ1Ni0PsBrspFNOP2wpiaHEQayxRFWubo9iCQNGfDx_t-TLkVbLuNeRhkxeficmRBHWz85kaIxt9cdpM7bEk97F9LqBjWnZ_kuoYNFoafcO4Ra-cUZQ.6p9JlMvqAJcKsVbGPpqF_rh04eo_nXW14bwJ6PEuuJM%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1710269377%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Lazaro High Storage Unisex Travel Laptop Backpack (Grey),999,4.1 out of 5 stars,"2,238"
